1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,target
-0.060460115,0.3928794,-0.25237613,0.59611726,-0.23111129,-1.1773111,0.77073273,2.0685945,1.3284857,0.41068101,1.3253893,-0.76010667,1.076413,0.74584965,1.5836106,0.59361528,0.38414411,0.2810027,1.1329745,0.36387168,0
0.34428909,-0.58505565,-0.56661611,1.1404539,-0.47227365,-0.40162301,2.0439691,0.91516678,1.8159715,1.1559851,0.052989369,0.19922142,1.8563946,0.76347717,0.93036886,0.2322162,0.035917331,0.61742134,-0.74652556,0.44315037,1
1.0412957,-0.76247545,0.38227079,-0.32365882,1.5725898,-0.96064458,1.1240887,1.0517869,-0.5306818,0.10542103,0.59646492,-0.19951814,0.21481083,-0.44364462,-1.2854175,-0.34852432,-0.037749542,-0.18793903,-0.51849055,0.24211572,1
0.38378583,0.24015904,-0.30622217,-1.337686,-0.85143854,0.021205554,-2.3572393,2.2840129,0.29378839,-1.8852374,-0.32225893,-0.81745328,-0.54386232,0.16459574,0.76675886,-1.0961571,-0.19687364,-0.062019491,0.65479815,-0.27209723,0
-1.4496746,-0.35470848,-2.3131608,0.22012554,-0.081707371,0.35150326,-0.33020083,-1.2712112,0.56967724,-0.53464318,-1.5710925,-1.192476,0.68693178,0.24791759,0.042081787,-0.40310484,0.16451446,-1.291906,-0.50711632,-0.71591143,1
0.14246818,-0.22650661,-0.90957397,-3.0423045,-0.52937185,0.5010324,-0.89004954,-1.8037378,0.16246494,0.15322399,0.072114343,-2.467442,-2.4553221,0.516601,-2.7199315,0.8842172,-0.23827698,-0.67243978,-0.23807905,0.49350058,1
0.64180653,-1.523544,-1.5944772,0.36150211,-0.31903887,1.0242474,-1.2200409,-0.064795308,-3.1395254,-0.3577447,-0.58085395,-0.5584208,-1.0687911,-0.31216512,-0.27896251,1.1759311,0.30407937,-0.36442539,-0.41759011,0.099395765,1
-0.19076241,0.57753713,-1.63332,0.42427478,0.76254333,-0.47314489,-1.2886914,-0.91899028,0.68867199,-0.54033183,-0.57224318,0.48336042,0.79282546,0.46317325,0.11360931,-1.2796366,-0.23526085,-0.83988019,-0.83247439,-1.4605452,1
0.10998489,-1.5657954,0.090029461,-0.31960897,0.15881652,-1.049613,1.0863806,-0.82176928,-0.82072581,-0.74741682,1.1109358,-0.93372144,1.7910796,0.65280541,-0.18946093,-1.7428761,-1.6607057,2.1942198,1.796716,-0.65237862,0
0.11136912,0.64331183,0.25985159,0.18855512,0.40298885,1.8274298,0.51895417,0.37944809,0.65890047,-0.029638394,1.6686418,-1.2800245,1.0336109,1.2703139,0.24173207,1.1510965,2.1440146,-1.1537744,1.1027961,-0.36876963,1
0.29897859,0.98367557,0.35520971,0.29808514,0.98217985,0.02595541,-0.70610956,0.15983444,-1.0195375,0.96183722,1.2966565,1.5554362,1.2894974,0.87851038,0.050100981,1.6970871,0.25737494,1.0091107,-0.95199555,0.28715627,1
-0.69895984,-0.13594199,0.010042778,1.0966419,0.24865953,2.1488672,0.60591746,-1.8176917,0.072967732,-0.42527441,0.71366204,0.16790777,-1.4988511,0.064555015,0.62831254,0.74948021,-1.3781941,1.9156047,-0.60498975,0.88815467,1
0.98223512,0.91373906,-0.61263836,-1.0788637,0.35081605,-0.84628265,0.11508007,-0.95993983,-0.1084011,0.17175796,1.07894,-0.48513943,-0.71247694,1.2424188,-0.46616922,-0.71372272,-0.26057812,-2.8745843,-2.4477988,0.49871869,1
1.0674115,-1.5957423,0.37417088,-0.56517713,0.080374899,1.0051566,-2.2224642,1.8324733,0.11598119,-0.78586105,-0.35389218,-1.1281811,-1.0038467,-0.10072572,0.24311469,-0.56925575,0.20692318,-0.14524217,-0.84293134,-1.2967697,0
-0.38150948,0.054687037,0.65168509,1.6919698,-2.0652769,-0.34042294,-1.1471505,-1.3788292,-1.9369752,2.1958142,-0.34972275,-1.5147843,-1.57621,0.27217815,-0.57299963,-0.42784678,0.36010641,-0.31078294,-0.14442509,1.0708802,0
0.15160411,-0.15937479,-0.36209319,-0.92754663,-0.87159621,-1.1394949,-1.355267,-0.35882954,0.5791749,-0.55381942,-0.86863496,-2.2851187,-0.56044585,-0.88733116,-1.5209237,-1.8416585,-1.2352475,-1.0651242,1.2149791,0.008307661,0
-1.0403113,-2.5309736,-0.23010136,-0.82703673,-1.3738962,1.2832059,0.94781669,-0.76978432,-1.0209073,-0.56804103,-0.15629767,0.53051619,0.24732937,-1.5489084,0.7637171,0.12778113,-1.4168555,1.4314658,-0.63122387,-0.18778352,0
0.70861875,0.9993276,-0.1640134,0.077920588,1.2689478,1.1864732,2.5930827,1.7614272,1.2680294,0.87191994,-0.63016194,0.36551731,1.5012848,0.26945224,0.54673798,0.86503525,0.65002119,-0.53340362,0.64223146,-0.81285847,0
1.3100211,-1.8888786,0.7999688,-0.67286631,0.14285456,0.45088488,0.9802926,0.45797274,0.31451887,0.2288279,0.36497117,-0.12512504,-0.65948377,0.76811121,0.36340261,-1.0138693,-0.25948134,-0.38505014,-1.2757025,-1.7523018,0
0.77210882,1.1552146,-1.5363971,1.4133585,-1.3343105,-0.78754885,-0.39253655,0.30904039,-0.39817114,-0.29948198,-1.1741813,-0.63188745,-0.69348463,-0.4421908,-1.4854365,1.0436961,-1.1060106,-0.082915622,0.33687003,1.5843607,0
-0.81671177,0.24296374,-0.84440645,-0.33028585,-1.0226419,-0.73511774,0.32779732,-1.240385,-0.48620717,-1.2020496,-1.0955061,-0.36951978,-0.55868558,-0.2501962,-1.808693,-0.03123446,1.207184,-0.12968315,-0.2518382,0.35197072,1
0.063105593,-2.217933,-2.5291892,-0.48160296,-0.85599909,0.70089174,-0.7711516,0.046379544,-1.2183491,-0.10781137,0.35771999,-1.165146,-0.34486001,0.022121754,-1.5454422,0.86067993,0.67076856,-0.21589099,-0.53747818,-0.36556552,0
1.225583,-0.45694426,0.83154007,1.1653973,0.49520335,1.1888482,0.36920411,1.5516633,0.65524752,-0.73126841,0.78064477,-0.19673882,1.5110126,-0.22275542,-0.1644816,-0.44026408,-0.73200954,0.20836377,-0.62883895,-0.49299732,1
-0.76420327,-0.41116434,-0.91988295,1.1885919,0.2272249,0.58150593,-0.8805774,-1.1510986,-0.82885362,-1.0184532,-0.38044961,-1.4038895,0.2084183,-0.99391406,-0.13535441,-1.4389302,-0.7629021,-0.32860345,-0.33182473,-0.6133801,0
0.66395423,-0.415869,0.065361531,-0.57272458,0.74466594,2.5092169,1.5169571,0.71215184,0.38584266,-0.33333859,0.83983248,-0.32986817,0.086867541,0.71086719,-0.59650417,1.3744226,0.25170826,0.87957279,0.52757187,-0.31521532,1
-0.70449676,1.7934192,-0.44594575,-1.0022848,0.19064922,-1.4059436,0.4039353,-1.3444461,-0.30438172,2.0858032,-2.3311063,-0.99356943,-0.96215629,-0.82399929,-0.50202516,-1.7248061,0.34356335,-0.29658081,-2.5908022,0.5017397,0
-0.96833123,0.55021394,-1.0809609,0.56537522,-0.49151921,-0.84591728,-0.84620705,-0.15973626,0.58154931,-0.048814629,0.004134578,-0.53664947,1.6913005,-0.36495682,-0.88713083,-0.44434141,-0.59527798,-0.88483853,-2.4082641,-0.71334815,1
1.6302399,1.1250867,1.9501571,-0.93463387,1.4053997,0.22618013,-0.42627542,1.0427579,-0.60538457,1.6549343,0.37421641,-0.14958305,-1.6179004,-0.5097024,-0.13599963,-1.1168217,0.6692148,-1.8039969,0.91924904,-0.6209784,1
-1.2642799,0.74030012,-0.93295327,-0.45270176,0.47495447,-0.45743383,-0.27724704,-0.70612555,0.14812712,-0.49610721,-1.1724592,-0.10872706,0.067967881,0.5377722,0.34100417,0.68998837,-0.97924142,1.7863382,-1.1304059,-1.7190707,1
-0.74943814,-0.22243527,-0.081081291,0.8390162,-0.064559669,0.24262194,2.8768861,0.21884193,0.33634523,2.4187724,0.48135252,0.078413714,0.91604384,-1.0579728,-0.53004625,0.55571471,1.1390011,-0.94083293,0.80559845,-0.11051883,0
0.5049522,-1.0742494,1.1324336,-0.35035101,1.3364441,0.86129074,0.69630876,0.054952502,0.45561396,1.6733765,1.4313471,1.2509155,1.0582545,0.15033017,-0.54193678,0.4005911,-1.299866,-0.043203929,0.19909506,-0.34158052,0
-0.82437119,0.92866729,-0.99361061,0.19186863,-0.52581462,-0.88528628,-0.54941326,0.2551402,0.79542938,0.46270458,-1.7456646,0.63520385,0.166172,0.13170315,-1.0005056,1.86713,0.16350908,0.21333904,0.78202444,1.559918,1
1.043695,-0.031353877,-1.0997379,-0.75662457,0.79218696,0.51674346,1.1594514,0.3146949,0.26575202,-0.18277302,-1.6631824,0.87190914,-1.3648858,-0.77102586,1.3602714,0.3903978,1.1243774,1.7780159,2.587592,0.88705612,0
0.87278858,-0.16579846,-0.84459054,-0.30120057,0.50341236,0.034450346,-1.3023133,0.72738252,-0.77086308,-0.66327994,-1.2026422,0.093792609,-1.9828306,-1.647041,0.62600818,-1.24257,-0.41814845,1.1748324,-0.52316866,-0.53758015,1
0.53872744,0.74373813,0.17737971,-0.92579783,0.1252508,-0.56814202,3.2188756,-1.5254815,-0.35424445,0.63290514,1.2138118,0.48558387,-0.55182982,-0.14188689,-1.7980929,-0.97624671,0.62278456,-1.2129349,1.4801638,-0.54874874,1
-0.41583841,-0.63445454,-0.18021323,-0.58818764,0.064686576,-0.58102144,-1.5431763,0.90276335,0.72017866,-0.35279008,0.27922602,0.12102993,-0.28426992,-0.24710684,0.16098708,-1.4762748,0.017272117,-0.45967918,-1.4781455,-0.35064355,0
0.067535132,1.7482726,0.76259873,0.71153798,0.61359547,0.31487456,-0.10765059,0.20342884,0.11406339,1.3104043,-0.10309217,1.0141176,0.52489498,0.18222327,0.91516005,-0.76867391,1.3280123,-2.202923,1.7521363,-0.48558211,1
-0.38520076,-1.0539832,-0.53605733,0.19527419,0.67507181,1.1862905,1.5078458,-0.61492386,2.3187997,1.7023702,0.14970191,0.10824507,1.4640414,1.0746847,0.55687719,0.30987067,0.23461681,-0.72174017,-0.51372071,0.69380286,1
0.21417136,1.0261984,-0.18545977,0.38488078,-0.16717225,1.2212751,1.6145653,-0.037526005,0.38182442,0.6730009,0.12976118,-0.93770513,0.29022419,2.5766586,1.7949671,0.11786583,0.9003606,0.33826352,1.6062893,-1.3001569,1
-1.8642057,-0.97074694,-0.95578031,0.345947,-0.23010796,0.7540536,-0.62546103,1.2326398,-1.534877,-2.0827801,0.45724237,-1.445394,-0.14743267,-0.32652155,1.1756456,-0.49243528,0.15391228,-0.64168357,-0.22606272,0.85959237,1
0.1521578,-0.31888071,-0.034782901,0.80035854,0.38273997,1.3370071,0.61511897,2.4005686,-0.65780437,0.51601268,1.0113228,1.1613288,1.1122668,0.37358183,0.48184703,0.4022591,1.0618611,-0.064642815,0.61645598,-0.57749413,0
0.16230883,-2.1808386,-1.2516114,0.86055403,0.22576552,-2.3848708,1.4749189,1.1019478,0.59287345,1.5699716,1.8353281,1.4628849,-0.37598886,0.47871091,-0.69596061,0.33275928,0.42106894,1.1742896,-2.4392681,-0.38140295,0
-1.1010329,-0.65390648,0.29400011,-1.1365741,-0.36637747,-1.0113402,-0.7802629,0.90969468,-0.30474701,0.41719542,-1.3962486,-1.6851565,-0.67365852,0.33332929,1.243394,-0.90952688,0.659618,0.93882372,0.14864484,-1.9641389,0
-0.13760793,1.9242448,1.1330779,1.0358941,0.22403251,-0.48218789,1.0625649,0.1794428,2.3023614,0.92944865,1.1103919,1.0705378,3.08163,1.0941295,0.12439375,0.26594678,0.034180767,1.2898968,0.24807764,0.37385017,0
0.19811428,0.023382982,2.6030288,-1.1334447,0.55959845,1.4896419,-0.66316918,0.44684614,1.7594422,0.34214202,1.0977024,0.19079082,-0.12204783,1.0825898,0.39059413,2.2319578,0.3170579,-0.18504433,0.61122751,1.2584576,0
-2.4672691,0.81955547,-0.17321785,0.21000091,-0.88527788,0.41379946,-0.77205371,0.18692134,-0.39241775,-0.41554867,-1.2831302,-1.2518608,-0.81031048,-0.35150902,1.1854161,-1.7615947,-0.90438637,-0.52092022,0.99143872,0.91680851,0
0.74239399,-0.68276773,-0.82627368,-0.32770867,0.20095608,-0.65190391,-0.92072124,-0.40689282,-1.3930513,-0.32278707,-1.0279795,-0.54841525,-0.57091477,-0.97637741,-1.6253576,0.45090898,0.8521938,-1.95425,-0.49097225,0.57406091,0
0.14366785,-1.2893969,-2.2803009,-0.13672144,-0.66399956,-1.5887218,-0.20399581,-1.7082496,-0.40027158,-0.63694703,-0.84352776,-1.0750035,-0.079153009,-1.0547926,0.96152389,-1.259806,-0.42573449,-1.3075555,-0.025179111,-0.23465498,1
1.1913463,-0.35434658,1.1770752,-0.087847122,1.1693452,1.13934,-0.18306689,2.0507189,-0.014429031,2.0742424,-0.04245422,-0.46151522,-0.70960493,0.77901483,-0.465524,-1.4491235,0.35489672,0.18149731,-0.16854947,1.4338594,1
0.72790571,0.42572151,0.75569539,0.54402147,0.64278305,-0.006197464,-1.996486,-0.92646882,1.1565232,0.67657924,0.48126188,2.0031844,0.35776268,0.92239746,0.42608137,-0.53913916,-1.4976515,-0.34352926,0.4103439,1.2955336,1
0.066150901,-0.32240921,1.3107238,-1.0485819,1.6919853,1.696078,-0.68229389,1.7013253,3.353223,-0.67860258,-0.1221265,-0.087789532,1.2075063,-0.31316461,0.29030811,2.5361817,-0.21359949,0.98106828,-1.5546464,1.3176877,0
0.032283377,0.67153977,0.68841085,1.0725268,1.3338902,0.78885543,0.098842109,0.87476444,0.90191279,-0.79833936,-0.13826037,-0.12086342,0.53360364,-0.11153848,1.2056945,-0.081644998,1.2495928,0.69675427,1.1914051,1.2081074,1
0.075009981,1.5918428,1.0771148,1.1187319,1.3563281,0.89399168,-0.70836483,-0.056951964,-0.85278043,-0.17277202,0.66408213,1.9146168,1.3179396,-0.20003954,-0.59549025,1.2695242,-0.24677701,0.72353026,0.67974808,-0.6177743,1
0.46490178,-0.26369148,-0.36246137,-0.062995772,0.73755146,-0.043282882,-0.82374455,0.92857343,-0.07123236,-1.5192374,-0.49936888,-2.1388339,0.45420654,-0.15360828,0.12955553,0.49881752,-1.3624737,-0.95838206,-0.60324693,-0.84297705,1
0.73759533,1.634818,-0.20552547,-0.63365641,-0.81677829,-0.34983131,-1.0210357,-0.78848067,-0.069588534,0.242499,-0.10916503,-0.44641426,-0.78613003,-0.8180023,1.5613965,-1.0643725,-0.30152447,-0.18522525,0.65865071,-1.0381528,0
-1.1886086,1.9245162,0.69411761,0.50020946,0.80906103,0.48066282,0.85074978,1.9683638,1.8495786,0.94761561,0.5523234,0.83123845,1.1651673,-2.2245695,1.3307755,2.4386966,1.5820991,0.43921625,0.16157844,0.26729082,1
-0.003614352,1.1700523,-1.0948596,-1.5805849,-0.48203325,-1.2473715,-0.42257677,-0.18290149,0.68702817,2.0691043,-0.7447305,1.6146357,1.2555892,-2.9137693,-1.6387229,0.35462856,-1.760421,0.33021263,0.889621,0.41440498,0
-0.582223,-0.29644313,-0.27612362,0.092555272,0.20068245,-1.1652538,-0.56032878,-0.99259004,0.74721047,0.50206632,-1.4556176,-0.28929012,-1.0258037,-0.75049071,1.6190978,-1.0699325,-1.9721904,-1.7224929,0.31448847,-1.0527086,0
1.8076983,-0.62025009,0.35419722,1.3783825,0.49000432,1.3760108,-0.54481251,-0.37524584,0.62794174,-0.49252887,-1.7101338,-0.11150638,-1.6323531,0.95238241,-0.24043351,-1.0831838,0.2493319,0.97808312,0.026371843,-0.15684102,1
0.032744788,0.28014861,-0.31542663,0.33085211,0.42205199,0.60342834,-0.7172055,-0.031415492,-1.3534168,-0.57914306,-1.385825,0.36940836,-0.070444342,-1.1499267,-0.45593783,-2.9430917,0.17347148,0.12414603,0.41905802,-0.087815465,0
-1.0017373,-0.32810908,-0.0482214,-0.98636149,0.30566652,-1.3330516,0.17741578,0.035161737,-1.2469334,0.34149976,-1.8972141,-0.91083838,0.65978667,0.76720257,-0.66194817,-0.22722396,-0.1026422,-1.3570368,-0.67727116,-0.17313618,0
0.15520311,-1.458674,-1.027575,-0.96307486,-0.46059862,-0.57343994,-0.69140519,-0.51715566,-2.2521332,-0.250945,0.56773214,-0.20841195,-0.18319379,-0.07210371,0.97811533,-0.50948591,-0.56785855,0.2484373,-0.11030239,0.42145401,1
-1.2888269,-1.1623712,0.69954824,0.28676397,-0.51605502,0.084323839,0.43334405,-0.63808909,-0.19972478,-0.78026416,-0.83518891,0.29538584,1.1721157,1.1793595,0.28219674,-0.43896675,-0.31761054,-0.79112256,-1.4908956,0.28715627,0
1.5296524,0.21129778,-1.1644452,-0.070819345,1.4813787,0.73752044,-0.51720798,1.1853062,0.6312294,1.7548526,1.9600484,-1.0023706,-0.34235858,-0.86761378,2.2114121,0.78515679,1.3083617,-0.16107258,0.73579369,1.335173,0
-0.15624892,-0.087176425,1.0775751,-0.91723792,1.0573379,1.7989307,1.4208825,1.0410251,-0.2052042,-1.0038646,0.95222569,-0.13920692,0.53082428,2.1394234,0.92861754,-0.8001805,-0.34566976,2.1730523,0.85742459,0.15816819,1
0.87426509,-0.84154986,-0.19181084,-0.11766874,-0.23968514,0.82603219,-1.9447049,-1.2423914,-1.0697655,0.7615419,-1.4126543,0.76249664,-0.041816915,-0.94993612,-0.28523039,0.80869406,0.12311112,-0.89370356,-0.20533227,-0.95109268,0
1.2669253,1.0874494,0.081193188,2.0589414,-0.87351164,-0.010581947,-1.6686596,1.0379242,0.78958466,-0.98523885,1.0815685,-0.19914756,1.0086892,1.262227,0.65707103,1.220689,0.6499298,-0.58532734,-0.82192571,0.70195044,1
-0.15957107,-0.98078957,-0.23497972,0.43541186,-0.69236623,0.59502475,0.79373651,1.1985304,-1.6555156,-0.8234795,-0.72614937,0.51059774,1.5189801,1.3543626,-0.46377268,0.24259484,1.6261529,-0.21362951,0.7258871,1.1574825,0
1.2441317,0.48588682,-0.48340786,0.31299595,-2.0525986,0.41443886,0.87474588,0.44000601,-0.17388018,0.93275173,-0.48631676,-0.39462629,-0.74527341,-0.033032399,0.70702969,-0.40208551,-0.99477909,-0.000687993,-0.033618057,0.47812088,0
-0.54060378,-0.468344,-0.1278399,-1.0616519,0.24701773,-0.67912424,0.26591266,0.066626318,-0.58894631,-1.4227139,1.0385147,0.70542796,0.4339172,-0.31189253,-0.37519284,1.2053991,0.29393418,-0.73919884,-0.24193161,-2.3263857,0
-1.161939,-2.7567971,-1.4872453,-0.54455971,-0.51550775,0.69586786,-0.089788838,-1.4435824,-0.30492966,0.15661882,-0.89174807,0.37200239,-0.68125544,0.25782171,0.072960294,0.31274333,-1.5419795,-1.3624644,-1.8039622,-0.1837555,0
-0.25895887,-1.0424025,-1.2086266,1.296189,-1.4737724,0.26381361,0.14340628,-0.54506338,-0.68291838,-0.24800892,-0.44435059,0.22571759,-0.40155899,0.57257292,0.59678881,-0.29097846,0.52051008,0.001844871,0.52463658,-0.97388759,0
-0.18688657,-1.9757338,-0.95044173,-1.8842316,0.66166376,-0.47661594,-0.66262792,-0.26662463,-0.74711893,-1.6472319,0.62148148,0.021900904,-0.62826228,-1.6255972,-2.1930612,-1.3008572,-0.058953902,0.03260108,0.64424947,1.8605545,0
0.62445749,0.34610426,-0.55676734,1.2113262,-0.4539402,-0.59563638,-1.4423205,-0.14815365,1.751771,2.4571248,-0.33431401,0.60824446,-1.025989,0.46471793,-0.64664718,3.4942599,1.4353137,0.68164754,1.3687147,0.32111977,1
-0.28378275,-0.40600732,0.67543257,-1.554537,-0.54670198,-0.3624367,-0.55762245,-0.41382415,-0.5553392,-0.20488533,-1.7898061,-0.9304789,-0.7636172,-0.28735938,-2.4064455,-0.82455177,-0.10602393,-1.5793861,-2.353411,0.40488421,0
-0.19980606,0.5671326,-0.46398647,0.9955797,-0.46351738,-0.30032319,0.46951861,0.68178167,-0.80163916,-0.69667779,0.35074074,0.57757931,0.4741253,0.51233041,1.1271617,-0.085073656,0.2255684,-0.10363083,-0.027472303,0.40497576,0
0.039758226,0.054687037,0.13255403,0.013307077,-0.55710005,-0.9444768,-0.67282175,-0.87457506,-0.10374359,1.6802579,-0.40329081,0.039132679,-1.1655129,-0.94902749,1.1216313,0.21933557,0.51849932,-1.2096784,0.92897218,-3.1513968,1
-1.1370229,-1.8049186,-0.59883169,0.19416968,-0.4709967,1.6910541,-0.96149656,0.20078399,0.26118584,-0.61804605,-0.79276954,-1.9093549,-2.0338782,-1.3327441,0.48599489,-2.2017603,-2.2550676,-0.32281405,-0.76496282,-0.29315277,0
1.3792326,-0.77088955,0.74787161,0.94642926,-1.8511131,1.4265237,-0.11495767,0.93358952,-0.000456507,0.60216811,-1.0698551,1.0866578,1.4494034,2.0452888,0.48571836,0.92517577,0.020379653,0.38747345,-0.65158741,1.8842649,1
0.27618492,-0.19999769,-0.58079096,-0.72201676,-0.21241299,-1.2496551,-0.096284021,-1.4953849,0.55095588,0.42178304,0.82605525,0.53042354,0.23306198,0.40547492,-0.13424831,-2.7976981,-0.010238712,0.26327265,0.083518185,0.58193385,0
-0.087960175,-0.85530193,-1.596042,-0.98240369,-2.3629902,-1.3201722,-0.1251515,-0.14459678,-1.5420916,1.287925,-0.163005,0.13418537,-1.4738368,-0.13661681,0.49373756,-1.0534379,0.042132402,-1.4019047,-1.0487682,-1.9255065,0
0.75365241,-1.2858684,-0.20589365,0.078841008,-1.0868546,-0.80453872,-1.3547258,-0.10428564,-0.083287086,-0.21506984,-0.9948054,-1.609559,0.21240205,0.22084026,0.32284576,0.36000321,0.55377899,1.8976033,-0.64470784,-0.1166524,0
0.6795499,-1.2718449,-0.22200144,0.48106471,-0.14382219,-0.070777243,0.43812522,-0.82541735,-0.60757634,-0.28737067,0.33043745,-1.668388,-1.205999,0.23374288,0.35114338,-1.6489123,-0.25619101,-0.7847904,-1.6571062,-1.0805385,0
-1.8654053,-1.0320884,-1.308771,-0.85961961,-0.47564847,-1.2113822,-0.90006295,-2.4390487,0.62794174,-0.69475099,-1.3452184,0.21765757,-0.60806558,0.019577576,-2.0268703,-1.0438005,-0.25829317,-0.21236308,0.16396336,-0.27758998,0
0.37261969,-1.6003565,-0.950994,-0.65749529,-0.60161111,0.29441364,-2.0325703,-1.5398913,0.076803327,-0.8431145,0.028426014,-0.72805187,-1.0827806,-0.69542742,-0.92916247,-0.8247371,-0.5414445,0.71611259,-1.7838738,-0.17460092,0
-0.38261686,-1.1127913,-0.07187684,-0.21578555,0.12415627,0.28993782,-0.043961712,0.29709297,0.67460815,-0.092121726,0.45996156,1.0399653,-0.033200893,-0.86679601,1.0254931,0.17467035,2.7660701,0.96198134,1.4132026,1.071521,1
-1.2206304,-0.27174368,1.1645571,0.3424494,0.88823234,-0.87889224,0.75972701,2.4621297,0.6967998,-0.49418041,-0.27023175,-1.3395946,0.20360074,1.7957776,0.44691284,-1.6430743,1.4765343,1.193648,1.2499273,-0.37362156,0
1.2524371,0.78526577,-0.085039206,0.31308799,-0.18276936,-0.69967651,-0.89419924,-0.42878123,1.1789888,0.73640176,1.6620251,0.008467532,0.89538392,0.40483888,2.3889405,0.49019954,-1.1507043,0.6621083,0.47932311,0.07028419,0
0.46480949,0.78924663,0.47136988,1.2868928,1.2583673,-1.3962612,1.4935023,0.046105939,0.41232653,-1.5802527,-0.54858622,0.89312461,-1.5691689,-0.51033844,0.16651756,-0.067930366,0.52645096,-0.68012883,0.33329265,-0.22165547,1
0.73741076,0.23735434,-1.0159774,-1.639952,-0.75293046,-2.8287083,0.056713629,0.95356269,0.63506499,-0.91587409,-0.001757001,-0.60335311,-1.3913824,-0.25537542,-0.081985288,-0.46445002,-1.3198822,1.2167151,-0.43786193,0.045658361,1
-0.47766741,1.5893095,0.35815513,-0.30423795,1.2401251,-0.70205143,-0.25144673,0.84475908,-1.3041934,-0.031381688,0.10166288,-1.1289222,-0.063681228,-0.91704353,-1.4658954,-0.50920791,-1.3870598,-0.75213454,-1.5856503,0.24605219,0
-0.25037664,0.045911044,0.47330282,-1.2572412,-2.2106676,-0.46711623,-1.7705077,-0.93230572,-1.0572541,-0.29195829,-1.4582461,0.23424084,0.075101576,-1.2947632,-1.2561981,-0.44285874,0.16588544,-1.3083696,-1.8951395,-0.72900248,1
-0.37062019,-0.25319648,-0.024197781,2.0335378,0.17696754,-0.98165356,-0.011395584,0.88771508,1.5257449,-1.8002747,0.48352788,1.0712789,0.81552359,-0.55786006,2.4084815,0.2465795,0.028605482,1.0651051,-0.46473813,2.1265867,1
0.62215044,0.20107421,-1.130849,0.37862192,1.0738471,-0.039811833,0.14566156,0.84238784,-0.094611223,-0.99624913,0.62528834,-0.76334921,-0.9719767,1.1504649,-0.7050859,-1.3168885,0.091121786,-0.82187877,-0.49482481,-0.77953578,0
0.93147998,1.3148109,0.90223026,0.6829129,0.32956385,1.5442653,0.18300886,-0.79240234,-0.50529382,0.52757347,1.7791315,0.68708446,0.91104099,-1.2591447,0.23878248,1.1864024,0.61711788,0.96677569,1.3506443,0.56042058,1
0.81483543,-2.9357549,-1.106089,-0.62822593,-0.91984692,-1.4308804,0.33627714,0.95638994,0.67917433,0.99083095,1.1045004,-0.45410371,1.1868463,-0.66553332,-1.4481979,-0.96735074,-0.79388606,-2.6216597,0.058293075,-0.56321298,1
1.4769594,1.3371581,0.47403918,0.003366537,1.585633,-0.7965005,0.57587724,-0.78574462,-0.098903436,0.083125212,0.65184577,0.47622683,1.8153527,0.79455249,-1.2298362,-0.43257277,-0.10447016,-0.12570294,-1.894314,-0.63324554,1
0.36173041,-0.039677498,-0.48083062,2.1868798,-0.60836074,-1.6404221,1.1700963,-1.3738131,1.8047387,1.8488069,-1.0128427,0.20468742,0.3845372,0.035751281,0.50433764,0.17244635,0.24905771,0.59218316,2.1860082,2.6957272,1
0.7310433,-0.52479987,-0.38188276,0.49533123,-0.4751012,2.0635525,1.0741119,-0.72400108,0.63926588,0.30122049,0.77257783,-0.6701494,1.2531804,0.70405243,0.19048297,-0.009272516,-0.21707262,-0.16532417,0.001697098,-1.1654015,1
-0.22103094,1.6539985,0.54279643,-0.20750177,-0.39118691,0.82904652,1.3418578,1.3520228,0.45954088,1.3104043,0.33089065,0.823549,0.43132313,1.3140192,-0.33251598,-0.70037875,1.6063196,0.78214798,1.9408202,0.17638581,1
-1.7382406,-0.95645202,-0.58502501,0.26992028,1.0917245,-1.9709939,-2.6555666,-0.74579828,-0.78045207,-0.85623508,-0.94359398,0.91193133,-0.21682407,-0.026126772,0.70260531,0.21192225,-0.021572077,0.010348058,-0.52674604,1.5088354,0
-0.43337201,-0.64295911,0.16789912,0.57816906,-1.3713423,-2.5587886,-0.2545139,-1.9926165,-1.4984389,1.4600523,0.69354003,0.31623073,0.18340404,0.10071869,-1.1594147,-1.2662,-1.0580266,-1.0076825,-0.4831754,-0.088181648,1
-2.2205991,0.33533784,0.21695885,-0.52339004,-1.8797534,-0.73310819,0.65986356,-1.2386522,-2.1177961,-0.27186453,-0.29098824,0.052843984,0.022571636,-0.66544246,-0.63715319,-1.002286,-1.1684355,0.5949874,0.21661504,0.39902528,0
2.1691673,2.0490991,1.5222421,2.141411,2.480962,1.3009265,1.8080676,0.77353057,0.59661772,1.1650686,0.83946992,-0.8990726,2.624425,0.42219381,0.73127162,-0.24232859,-0.25491144,-0.11475734,-1.0531712,-1.1611904,1
-1.5000606,0.84950241,1.2055169,0.14124551,0.088401483,1.1004277,1.7208337,1.0064597,1.007483,0.12523953,1.0212931,0.88460136,0.35183338,-0.44173649,1.9805146,0.004905448,1.3926308,-0.56415983,-0.55976801,-0.34661554,1
2.4392769,1.1283437,-1.1138207,1.1171672,0.48754162,0.087246827,-0.22284988,-0.75145279,0.32100285,0.75557799,0.80792731,-0.4022231,2.151007,0.44245637,1.0445733,0.21822357,0.42938617,0.66988782,1.2892785,0.27177657,0
