1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,target
1.3709676,-0.6916351,-0.25458396,-1.0256996,-0.042238194,-1.5143452,-0.68549651,-0.18855406,-1.6425926,-2.2061083,-1.0284076,0.32158863,-1.1073635,0.99503152,1.7249785,1.3307103,0.64371319,1.3231581,1.0009957,-0.51538055,0.27217708,1
0.21270127,-0.65367207,1.4626317,0.56413796,2.3888056,1.6275574,1.4724836,0.96833176,1.0568981,-0.12972068,-0.71454405,-0.478439,-2.1064021,-0.49919065,-0.77159324,-0.82869451,0.78144197,-0.90643269,-0.118165,-1.1442318,0.58308988,1
0.67798776,0.66554311,-0.30509031,2.3306241,2.1206757,1.3023429,0.90694395,1.3692328,0.88254347,0.81053031,-1.3245052,-1.496656,-0.56848808,-1.5332151,-1.8118315,-0.83974006,-1.5599473,0.020793942,-0.41883505,1.324934,0.041499838,0
0.66808804,0.020171654,0.62927706,-0.24844568,-0.7036251,-0.009539257,-0.52178767,-0.52645636,-0.96321075,-0.43660816,-1.0284076,0.063728482,-0.58665242,0.90412827,0.60053052,-0.53046469,-0.77549208,-0.24817256,1.4854086,1.3156862,-0.13903018,0
0.044406151,-0.15066197,1.4794672,0.51467635,0.80981881,0.89444675,0.88710046,1.3692328,1.0388614,0.71911702,-0.66124647,-0.94126491,-1.1073635,-2.1695379,-0.23166006,-0.55255579,0.09279806,-0.75779331,1.1930905,-0.68184117,-0.80097356,1
1.6382599,-0.79603343,1.2606064,0.18257695,2.5020159,1.5007788,2.0727493,1.8159511,0.29334506,0.47752475,-0.20525608,-1.9330347,-2.5362914,-1.8343321,-1.336294,-0.55807856,-1.2545487,-1.1966334,-1.5546997,0.9365259,-0.78091467,0
0.21270127,-0.79603343,-0.68388789,-1.492052,-0.16140701,-0.39538694,-2.4614893,-1.2251696,-0.79486834,-0.37784247,-1.2356759,-0.46521541,1.4659178,1.1370679,1.5961871,0.44706638,2.4701166,1.4010168,1.418593,-0.34891994,-0.098912394,0
0.14340328,-0.60621829,0.23364403,0.06952183,0.50593834,-0.009539257,0.9168657,-0.2916429,-0.86701509,-1.0307946,-1.105393,-0.0222249,0.012770741,0.18826518,0.4965067,1.214732,0.70958347,0.33222884,0.10733754,-0.11772464,1.1347094,1
-0.97526425,-0.18862499,1.8835179,-0.16365435,0.8813201,2.0960867,1.100418,0.44143327,0.66009101,0.68646942,-1.223832,-1.4437616,-1.531198,-1.6468442,-0.40007959,0.027335524,-1.0928671,-1.4585218,0.19920894,0.65909155,-0.86115023,0
-0.72777143,-0.008300616,-1.2478754,-0.88438071,-1.0492147,-0.88596472,-1.6677495,-1.0877178,-0.39204902,-1.0569126,-0.67309038,-0.10817828,1.2055623,1.477955,2.03705,1.7891006,1.3622981,0.70028827,-0.89489596,1.6948465,-0.55023743,0
0.95517971,2.5731852,0.84813789,1.4403151,0.44635394,1.3905366,0.89206133,-0.59518225,-0.42812239,0.28163913,-0.9099685,-0.64373397,-0.45950205,-0.40260595,-0.043426479,0.20406431,0.34430279,-1.0267598,-1.4795322,1.4266599,1.4656811,0
0.47999351,-1.0048301,0.048454103,-1.4637882,-0.42357839,-0.97415847,-1.2014274,-1.0762635,-0.22370661,0.32081625,1.0857297,0.25547064,0.21863324,0.6825516,1.1107426,1.5074391,0.89521792,0.62950761,-0.20168446,1.916794,-1.5932997,0
-1.2425565,0.25744057,-1.1552804,1.1647433,0.94090451,1.4787304,0.99623968,-0.022466494,1.2072038,-0.1036026,-1.4903199,-0.20074346,-2.2214429,-2.0047757,-1.5443416,-1.4859047,-1.8234285,-0.68701265,-0.10146111,0.15970971,1.66627,1
1.8362541,0.9977196,2.093961,-1.1528866,-0.6738329,0.48103852,0.038791056,0.34979875,1.1410693,0.76482367,0.64158322,-0.4916626,-1.640184,-1.4991264,-1.0737577,-0.71823902,-0.73956284,-1.4514438,0.23261672,0.67758717,0.49282487,0
-0.10408954,-0.38793089,-0.74281196,0.52174229,-1.1862588,-1.701757,-0.70037913,-0.87581296,-2.6045492,-0.47578529,-0.4302903,0.18935266,0.41238618,1.3700074,1.6160012,2.2364453,-0.086848177,-0.41096808,2.2287318,1.7965724,-0.49006076,1
0.26219983,0.61808933,1.6562394,0.72665469,0.70852532,1.8811144,2.6432498,2.0106744,0.62401764,0.19022584,-0.22302194,-2.0057645,-2.1306212,-0.70940442,-2.3319506,-1.060651,-0.97909115,0.20482365,-0.01794165,-0.83905397,-1.6033292,0
0.1632027,0.57063555,0.35990989,0.34509367,0.65489936,0.95507996,0.063595424,-0.72117971,0.58193204,1.5548957,1.1331053,0.63234316,0.52742699,-1.2945941,-1.3759221,-0.82869451,-0.47009348,-1.6354735,0.83395682,-1.4586574,-0.85112078,1
-1.1930579,0.16253301,-0.91116644,-0.23431379,-0.23290829,-1.2332276,-0.36800059,-1.7005236,-1.1495898,-1.3768592,-0.50135374,-0.27347325,1.1268502,1.7222575,0.80362465,2.120467,1.7395552,0.77106893,1.109571,1.620864,-0.038735723,1
-1.5791467,1.4437852,0.88180879,2.2811625,1.6261252,1.4787304,1.6014663,1.5467747,0.41358963,1.1631244,-0.54872936,-1.3511964,-0.82278882,-1.067336,-1.3660151,-1.2208115,-0.64973972,-1.2249457,-2.11428,-0.8667974,-0.78091467,1
-0.17338753,0.010680898,-0.90274872,-0.036467341,0.8217357,-0.45050804,0.18265639,-0.1828269,-1.1976877,-0.97855839,-0.91589045,-0.478439,0.73328949,-0.26056962,0.61539107,2.0928532,0.45209053,0.85600572,0.53328677,0.35391376,0.45270709,0
0.96507942,-0.30251408,0.30098583,1.4685789,0.45827082,0.5306475,-0.1398004,-0.61236372,-1.1435776,0.15757823,-0.26447561,-1.1991251,-0.75013147,-0.22079945,-0.003798356,-0.17700713,0.91318254,-0.085377046,0.36624786,-1.8563133,-1.6233881,0
-2.1137312,-1.1187192,1.698328,-0.84905098,-0.072030397,-0.18041466,-0.7995966,-0.77272413,-1.5463969,-0.47578529,-0.30592928,-1.1263953,-0.36868036,0.61437416,0.93241605,1.4908707,0.90120613,-0.33310935,0.090633645,-0.31192869,0.4326482,1
0.13350356,-0.14117121,-0.72597651,-0.24137974,0.41656173,0.1888967,0.72339163,-0.76126981,0.47371192,0.77135319,1.1567931,0.12323467,0.80594685,0.08599902,0.030876252,-0.51389637,-1.3443718,-0.65870038,0.13239337,-0.13622027,-0.58032576,1
-0.28228437,0.2954036,0.065289551,-0.48162186,-0.20907453,-0.61035923,0.058634551,-0.4119132,0.71420107,1.3720691,0.93175892,0.69846115,0.87254942,-0.55600519,0.55099537,-0.088642739,1.4401448,1.2240651,0.32448813,-0.81131053,-1.3927108,0
0.85618258,-0.79603343,-0.89433099,0.012994272,-0.76320951,-0.46153226,-0.1199569,0.37270738,1.6701454,0.80400079,0.96136869,0.69846115,1.350877,-0.090126028,-0.94001276,-0.66301128,-1.4761124,-0.057064783,0.10733754,-0.72808023,1.8668589,0
-0.70797201,1.3868406,0.7134543,-1.484986,0.041179975,-0.19695099,-0.87897058,-1.4027115,-1.2217366,-1.0895602,-0.70270014,0.57283698,0.38816706,0.81322502,1.403,0.48020303,0.61377215,1.8681691,0.91747628,0.25218783,0.3223243,1
0.41069552,-0.67265359,-1.3320526,-2.0573275,-0.55466409,-0.84737995,-0.64580952,-0.52645636,-0.42812239,0.46446571,2.062852,1.1612871,1.1631788,0.70527741,-0.092961632,0.21510985,0.67365423,-0.510061,2.345659,-0.88529303,-0.98150357,1
0.25230012,-0.036772886,0.46092258,-1.5485795,-0.81087703,-1.6300995,-1.5834146,-0.73263403,-0.00726638,-1.9579865,-0.39475858,0.89681511,0.29734537,1.1597937,1.0909285,0.93307053,1.529968,2.073433,1.426945,1.5006424,-0.22929518,0
-0.22288609,1.605128,-0.97009051,-0.45335808,-2.0502327,-1.6300995,0.26699125,0.63615662,0.39555294,0.45140667,1.5713299,1.3001348,2.6042163,0.148495,-0.76663972,-0.7237618,-1.4401832,0.66489794,-0.068053325,-0.95002771,1.3453277,0
-0.46047919,1.2919331,-0.41452072,0.11898344,-0.31036802,0.47552641,0.93174832,1.3692328,0.38352849,1.2806558,1.3462956,-1.1792897,-1.585691,0.091680473,-0.84589597,-1.2373798,-0.94316191,-0.87812043,-0.2100364,-0.17321152,0.2320593,1
0.79678431,-1.1282099,1.7656698,1.7300188,1.042198,1.8204812,0.71346988,1.3291427,1.7663411,0.47752475,0.26850017,-0.20074346,-0.39895426,-1.0389287,-1.3065729,-1.3699264,-0.77549208,-2.0389232,-1.2122699,-0.79281491,-0.53017854,0
-0.41098063,-0.30251408,-0.72597651,-1.3083374,-1.4067211,-0.48909281,-0.83432272,0.56743073,1.8204512,0.59505613,2.1694471,-0.21396706,0.21863324,-0.215118,-1.0886182,-0.69614792,-0.82339775,-0.94890108,-0.6109298,-1.1349839,-0.54020798,1
-0.65847344,-0.55876451,1.3111127,0.055389941,-0.45932904,-0.55523813,-0.74006612,-0.55509214,0.81039673,-0.2603111,-0.2407878,0.50671899,0.95126155,0.83595084,0.11508601,-0.4421003,0.1227391,0.020793942,0.89242044,-0.21020276,0.8538849,0
0.26219983,-2.3525175,0.62085934,0.42988501,-0.39974463,0.80074088,1.3732661,1.8904041,0.14905157,0.54934948,0.39878314,0.50010719,-0.10832485,-0.32306561,0.1101325,-2.3750713,-1.2126313,0.36761917,0.23261672,-0.11772464,-0.78091467,0
0.26219983,0.61808933,-0.92800189,-1.0398315,-0.96579649,-0.73162564,-0.6110834,-0.24582564,0.33543066,1.2023016,-0.003909674,0.9629331,1.2176718,-0.36851723,-0.39512607,-0.28746262,-0.15271846,0.23313592,-0.084757216,-0.40440681,0.21200041,1
-0.16348781,-0.74857964,-1.5424957,-0.34736891,-0.70958354,-1.3379577,-1.3800188,-0.96172033,0.49776083,-0.064425476,0.45800267,0.98276849,0.6121939,0.67118869,0.63520513,0.75081897,0.33831458,-0.30479709,0.44976731,0.4648875,-1.1018569,0
0.034506438,0.39031117,-0.49869796,-0.55228131,-1.0551731,0.61332915,-0.37296146,0.48152337,1.5438886,0.10534207,0.99097845,0.4472128,0.19441412,0.37575313,-1.7177147,-0.29850817,-0.54195198,-1.2532579,-0.35201948,-1.7268439,0.67335489,1
-0.78716971,-0.30251408,2.3128219,1.5463043,1.244785,0.86137409,2.3753626,1.5925919,1.0088003,0.23593248,-1.3955687,-2.28346,-2.463634,-1.4025417,-0.83598894,-0.81764896,-1.8054638,-0.54545133,-0.93665569,0.4648875,0.9642088,0
0.37109667,-0.52080148,-1.9044579,-0.17072029,-1.0968822,-0.75367408,-0.73014437,-0.096919541,0.98475136,1.2088311,1.3107639,0.80424993,-0.10832485,-0.02194859,-0.79636082,-0.094165513,-0.47608169,-0.07829898,-0.66104148,-0.43215025,-0.88120912,0
-0.044691263,1.605128,1.4457963,0.005928328,1.1256162,0.52513539,0.94167007,0.61897515,0.1550638,-0.27337014,-0.93957827,-1.7875751,0.24285236,-0.82303348,-0.60812723,-0.7237618,0.18860939,-0.14200157,-0.6109298,1.1122343,0.90403213,1
1.9055521,-0.22658802,-0.25458396,-1.8806789,-0.21503297,0.53615961,0.78788299,-0.074010911,0.10095374,0.75176463,1.2811542,1.8026315,-0.13859874,-1.2605054,-0.68242996,-0.055506092,-0.83537416,-0.028752519,-1.6465711,-0.81131053,-0.32958963,0
0.87598201,2.0037398,0.52826437,0.47934662,0.87536166,0.33221155,0.96647444,0.87097008,0.004758078,0.15104871,0.91991501,0.010834093,-1.228459,-0.61850117,-0.5982202,-0.90601335,-1.1228081,-0.70824684,-1.4544763,-0.11772464,-1.2322397,1
-0.064490688,1.0072104,-0.027305413,0.35922556,0.2497254,0.40386898,-0.15964389,-0.38327742,-0.12149873,-1.6249809,-1.0224856,-0.61728678,0.32761927,0.080317567,0.99681175,0.71215955,0.81138301,0.54457082,0.31613618,-0.15471589,0.30226541,0
0.27209954,-0.25506029,0.89864423,-0.62294075,0.8217357,0.89444675,0.2570695,1.1802366,-0.043339752,-0.044836914,0.87846134,-0.5181098,-0.35051602,-0.45942048,-0.51896395,-1.3699264,-1.0808907,-1.5930051,-0.66939342,0.89953466,-0.35967797,1
0.11370414,0.33336663,-0.406103,0.60653363,1.0600733,0.80074088,1.2244399,0.75642693,1.3995951,0.94112073,0.62973931,-1.1726779,-0.22336566,-1.0218843,-0.36045146,-1.4914274,-1.0988553,-1.798269,0.14074532,-1.6436136,0.94414991,0
-0.14368839,0.41878344,-0.36401438,-1.9796021,-0.98963025,-0.24655998,-1.1964665,-1.5401632,-2.6045492,-1.024265,-0.78560749,-1.8669167,0.96942589,2.0517818,2.0271429,0.55752187,1.6437439,0.64366374,2.0282851,0.94577372,0.091647064,0
-2.0048344,-1.4319141,-0.91116644,-0.99036988,-0.76320951,-0.35129007,-0.34319622,-1.5802533,-0.83695394,-0.064425476,0.85477353,-0.10156648,1.7868211,1.2734227,0.65501919,0.23720095,0.098786268,1.2452993,-0.44389089,-0.28418526,-1.2222103,0
0.82648345,0.086606952,-0.23774851,-0.64413859,-0.63808226,-1.1340097,0.1628129,-0.3718231,1.7543166,1.3394215,0.65934908,1.1083927,1.0420832,1.2052453,0.00115516,-0.85078561,0.020939565,-1.1116966,-0.97006347,-1.2552055,-0.12900073,1
-0.3119835,-0.41640316,0.048454103,-1.4213925,1.6022914,-0.32924163,0.048712803,1.5009574,1.0088003,0.41875906,1.4943445,1.0621101,0.0248803,-0.056037309,-0.13754327,-0.11625661,-1.7755228,-0.42512421,-0.14322084,-1.8285698,0.33235375,1
-1.7474418,1.4248037,1.2774418,0.4440169,0.63702404,-0.93006159,-0.000895934,0.33834443,1.501803,1.1304768,0.83700767,2.1596686,0.39422184,-0.30033979,0.32313366,0.66245458,-0.61979868,-0.78610557,-2.1393359,0.72382623,-0.87117968,1
0.054305863,0.30489436,0.15788452,0.81851197,1.4354551,1.1314675,0.8424526,0.80797135,1.3334606,0.62117421,-2.1772665,-0.87514692,-1.2102947,-1.6354813,-2.2576478,-1.4803819,-1.8713341,-1.8690496,-1.7718503,0.47413531,-0.35967797,0
-0.13378868,-0.6916351,-0.51553341,0.71958874,-1.5973912,-1.0844007,0.40093484,0.37270738,0.31138174,0.085753503,0.037543998,1.9414793,0.72723471,1.5120438,0.07545789,0.14331379,0.23651505,-1.1824773,0.54999066,0.29842689,-0.47000187,0
-0.014992125,2.2884625,0.44408713,-0.84198504,1.6320836,0.42040531,1.1450659,1.014149,-0.27781667,0.34040481,-1.2415979,-1.5231032,-0.13859874,-0.8457593,-0.14249679,0.10465437,0.75748914,-0.67993458,-0.46059478,0.37240938,2.9801273,0
0.50969264,1.3773499,-1.0290146,0.55000607,0.62510716,0.95507996,1.3484617,0.43570611,-0.055364209,-0.2603111,-0.57241717,-1.1925133,-0.99837742,-0.70372297,-0.94496628,-0.51941914,0.15866835,-0.75071524,1.109571,-0.87604522,-0.058794614,1
-0.26248494,-0.25506029,-1.0374323,-0.20605001,-1.162425,-0.54972602,-1.8761062,-0.67536245,0.2813206,-0.95244031,-0.27039756,0.440601,1.0299737,1.2734227,0.50146021,0.038381073,0.098786268,-0.007518322,0.20756089,-0.31192869,-0.21926574,1
1.1135751,0.11507922,1.6478217,-0.40389647,2.5020159,1.2802944,1.0954572,2.1996706,-0.1154865,0.64076277,-0.78560749,-0.67018116,-0.99837742,-0.93098109,-0.86571003,-1.5466552,-1.4222185,-0.81441783,-1.5129399,1.1214821,0.41258931,1
1.3808674,-1.1756637,-1.2983817,-0.93384232,-0.50699656,-0.19695099,-1.0476403,-1.276714,-0.34395119,-0.68472995,0.42247095,-0.47182721,0.38816706,0.42688621,0.37762233,0.59065852,-0.44015244,1.3939387,0.55834261,-0.95002771,-0.73076744,0
0.34139753,-0.54927375,0.5030112,-1.5203157,-0.28057582,-0.31821741,-0.37296146,0.76215409,-0.81290503,1.4504234,2.062852,0.9497095,0.53953655,0.023503035,-0.44961474,-0.90601335,-1.0509496,-0.65870038,-1.2206218,-0.77431929,-0.48003131,0
0.51959236,-0.80552418,-0.17882445,1.1647433,0.33910201,0.44796586,-0.55155292,-0.13128249,0.64205432,0.88235504,-0.35330491,0.030669489,0.35789317,-0.72644878,-1.8663201,-0.016846671,-0.82339775,-1.3098824,-0.66939342,-0.099229021,1.3352983,0
1.529363,-1.0143208,-0.78490058,-1.0751612,-0.8347108,-0.45050804,-0.75494874,-0.13700964,0.32941843,-0.16889781,0.57644173,0.36125942,0.061208976,0.44961202,0.48659967,0.30347425,0.78144197,-0.69409071,0.015466133,-1.2459577,0.35241264,0
-0.27238465,-0.76756116,-0.22091307,-1.1670185,-1.1028406,-1.6466359,-1.1915056,-0.022466494,-0.043339752,0.25552104,0.58236369,1.524936,1.4719726,1.4438663,0.3033196,-0.69062515,-0.062895345,0.56580501,1.3768333,0.18745315,-0.38976631,1
-0.014992125,-1.4698772,-0.052558585,-0.71479803,-0.55466409,0.57474438,0.32156086,0.67624672,0.47972415,2.3710858,0.27442212,0.9497095,0.78778251,-0.87416656,-1.192642,-0.73480735,-1.3024544,1.0541916,-0.27685197,0.54811781,0.63323711,0
0.98487885,-0.30251408,-0.38926755,-0.43216025,-1.0551731,-0.19695099,-0.76983136,-0.87008581,0.12500265,0.17716679,0.037543998,0.15629366,1.7868211,1.3131929,1.8438629,1.7946233,-0.044930721,1.8186227,2.0700448,1.2694471,-0.48003131,0
-1.6979433,0.7129969,-0.41452072,-0.31203919,-0.16140701,0.80074088,0.70354813,0.48152337,-0.17560878,0.20328488,1.6246274,-0.20074346,-0.15676308,-1.5729853,-0.013705386,-1.2484254,-0.36829395,-0.36849968,-2.0057047,-0.92228427,-1.1820925,1
-1.2623559,0.63707084,-1.2647109,-0.34736891,-0.97175493,-0.2024631,0.29179561,-1.1564437,-1.023333,-0.58678714,0.89030525,0.9430977,0.89071376,1.0859348,0.28350554,0.94411608,1.2784632,0.62242954,-0.10146111,0.68683499,0.041499838,0
0.2424004,0.058134681,0.18313769,-0.65827048,-0.69170822,-0.33475374,-0.64084864,0.29825433,-0.71670937,0.40570002,-0.21709999,0.73152014,0.75750861,1.7563462,0.44201803,0.87232001,0.32034996,0.4030095,0.40800759,-1.671357,-1.5030347,0
2.1233458,1.7474894,-0.052558585,-0.70773209,1.3103278,0.32118733,0.09832154,-0.19428122,0.88254347,-0.56066906,0.1263733,-1.265243,-0.22336566,0.73368468,-0.13258976,-0.37030423,0.21855043,1.1815967,-0.75291288,-0.17321152,0.30226541,1
1.222472,-0.10320818,-0.65863472,1.7229529,1.2686187,1.8645781,0.76803949,-0.38900457,-0.55437919,0.51670188,-0.29408538,-0.55778059,-1.3071712,-0.99915853,-0.50410341,-0.76794399,-1.1287964,-0.39681195,-0.25179613,-1.8008264,-1.4528875,0
-1.6088459,-0.89094099,-0.65863472,-0.58761103,-0.93004585,-1.4592241,-1.1121316,-2.3820554,-1.5343725,-0.55413954,-0.62571475,1.7100663,0.055154197,0.44393057,1.5714195,1.1484587,0.51796082,0.22605785,0.24096867,-0.76507147,0.39253042,1
0.37109667,0.86484901,1.5383913,0.71958874,1.596333,0.22748146,1.0408875,2.1481262,1.6460965,0.072694461,-0.86259288,-0.58422778,-0.13254397,-1.2036908,-1.6434119,-1.2870848,-1.0808907,-1.0126037,-0.042997487,-0.17321152,0.081617619,0
-0.34168264,-0.14117121,1.6057331,2.5567344,2.0551329,1.9417476,1.0805745,1.0198762,0.63002987,-0.21460445,0.44615876,-1.232184,-0.48977595,-1.3173199,-1.029176,-0.44762308,-1.4880888,-1.366507,-2.3815423,-0.90378865,0.98426769,1
-1.1930579,0.52318176,1.0922519,0.28856612,0.87536166,0.11172716,0.26203037,0.82515282,-0.27781667,-0.62596427,-0.54872936,-0.43215641,-0.2112561,0.35870877,0.16462117,0.45811193,-0.81740954,0.25437012,1.3517775,-0.43215025,0.22202985,0
2.2223429,0.78892295,-0.49028024,0.62773146,1.1077408,0.72357135,1.3087747,0.71633683,0.85849456,-0.43007864,-0.7086221,-0.23380246,-1.779444,-1.2775497,-1.6434119,-1.5908374,-1.1527492,-1.3169605,-1.4461244,-0.20095495,1.1547683,0
-1.2821553,1.3298961,-1.2983817,0.45814879,-1.311386,-0.40089905,-0.81447922,0.20661981,0.29935729,-0.29948823,-0.2407878,0.72490834,1.3872057,0.56892254,0.29341257,1.3804153,-0.54195198,0.24021398,0.49987899,-0.95927552,-0.60038465,0
0.63838891,-2.4189528,-0.27983714,-0.58054508,0.041179975,-1.1836186,-0.37792234,0.10925813,0.13101488,-0.01871883,1.4943445,1.4389826,0.59402957,0.80754357,-0.068194055,0.21510985,-0.36829395,0.33222884,0.54999066,1.0012606,0.021440948,0
0.8660823,-0.13168045,-0.84382465,-0.60174292,0.36889421,-0.13080567,-0.64084864,-0.57227362,-0.055364209,-0.56066906,0.47576853,-0.12140188,1.8655332,1.2166082,0.51632076,0.38631586,1.4880505,1.747842,-0.30190781,0.80705654,-0.16911851,0
-2.3711237,0.029662411,0.24206176,2.3306241,1.5367486,0.26055412,-0.29358748,0.88242439,0.9727269,-0.12972068,-0.045363345,-1.2189605,-1.0347061,-1.8741023,-1.3511545,-1.3478353,-0.38625857,-0.91351075,0.14074532,-0.37666338,-2.1649781,1
2.0441481,0.73197841,-0.3724321,1.0940838,-0.1316148,-0.57728657,-0.45729631,1.0084219,-1.1676265,-2.5652319,-0.7086221,-0.12801368,-0.93782963,-0.74349314,0.33304069,1.4080291,0.53592544,1.5496562,-0.26014808,-0.24719401,0.031470393,0
0.014707013,1.1495717,-0.044140861,-0.58054508,-0.47124592,0.46450219,1.2045964,0.15507539,0.92462907,1.0064159,1.677925,0.12323467,0.66668692,-0.43101322,-0.84589597,0.010767201,-0.64973972,0.00663781,-1.0285271,0.77006529,-0.41985464,1
-1.2227571,0.15304225,-0.027305413,0.076587775,1.5129148,1.1039069,1.9189622,1.2890526,0.53383421,0.9019436,-0.35330491,-1.0338301,-1.6522936,-2.3627073,-0.94001276,-0.90049058,-0.90723266,-1.2249457,-1.036879,-0.089981209,-0.36970741,1
0.90568115,0.84586749,3.2892779,1.9207993,1.5129148,1.7763843,1.6609968,0.75069977,1.2973873,-0.54761002,-0.86259288,-2.0255999,-0.88333661,-0.942344,-0.65270887,-1.6792018,-0.70363359,0.16235526,-1.5212919,0.64059593,0.80373767,0
0.064205576,-0.44487543,-1.1300273,-1.0398315,-0.36399399,-1.1725944,-1.1518186,-1.2538054,-2.3159622,-0.4496672,-0.38883663,-0.54455699,0.80594685,0.5973298,1.3534649,0.62931794,0.73952451,3.0006597,0.54163872,-1.5788789,0.84385545,0
-0.1535881,-2.5518234,-2.26642,0.21790667,-1.5497237,-0.43948382,-1.0079533,-1.059082,-2.0694608,0.33387529,0.20928064,-0.5181098,-0.49583073,1.2791042,1.7943277,1.9326927,0.074833436,1.4930316,0.72538153,-0.47838931,-0.2995013,0
0.67798776,-0.64418132,1.0838342,-0.38269863,-0.67979134,-0.57177446,-1.4147449,-0.34891447,-1.2397733,-1.9971636,-0.3296171,-0.67679296,0.89676854,-0.067400215,0.86306683,1.6455084,1.0269585,0.38885337,1.1596827,-0.10847683,0.39253042,0
-0.3911812,-1.9349242,0.14946679,0.95983087,-0.8942952,0.17787248,-0.22909612,-0.36609594,-0.89707623,-1.337682,-0.71454405,0.18274086,0.69696082,0.56892254,0.12003953,0.45811193,-0.76950388,1.3585484,0.81725293,-0.47838931,-0.2995013,0
0.72748632,-1.6786738,-1.7950275,-0.82785315,-1.7046431,-0.3127053,-0.37792234,0.64761094,-0.53033028,2.44944,1.7845202,1.3794764,-0.25969433,-0.215118,-0.23661358,-0.4641914,-1.3982657,0.30391658,0.12404143,-0.32117651,0.4326482,0
0.69778718,-0.94788553,0.040036379,-0.79252343,-0.066071956,-0.070172465,-0.12987865,-0.27446142,1.5438886,1.3067739,1.7312226,0.39431841,0.80594685,-0.6639528,0.54108834,-0.57464689,-2.0928978,-0.82857396,-0.49400256,-0.95927552,-0.15908907,1
-0.29218408,-0.54927375,1.7740875,0.048323996,-2.1455677,-0.2024631,-1.0922881,0.21807412,0.022794764,-0.12972068,0.86661744,0.9232623,0.33972883,0.51778946,0.51632076,-0.13282493,0.47005516,0.43132176,-0.10981305,0.067231592,-0.80097356,0
-1.5395479,0.60859857,-0.26300169,-0.28377541,-0.35207711,-0.58831079,-0.93354019,-0.011012178,0.30536951,1.182713,1.1390273,1.4522062,0.95126155,0.73368468,0.095271952,0.38079309,-0.69764538,-0.007518322,0.87571655,0.19670096,0.82379656,0
-0.52977718,-0.80552418,0.22522631,0.96689681,-0.98963025,-0.51114125,0.12312591,0.006169294,1.6701454,1.2806558,1.044276,0.69184935,0.000661182,-0.81167058,0.432111,0.027335524,-0.43416423,-0.86396429,-0.051349433,-0.82055834,0.81376712,1
-0.44067977,-0.093717427,-1.778192,-1.6333708,-1.4960977,-0.56626235,-0.30350923,-1.9639729,-0.57842811,-1.3964477,-0.96918803,0.16290546,1.3448222,1.5347696,1.3881395,1.8222372,0.70958347,0.89139605,1.1847385,-0.48763712,0.73353156,0
-1.4801496,0.49470949,1.2101,-1.2800736,-1.6867678,-1.2883487,-1.4395493,-1.3339856,-0.96321075,-1.1091488,-0.16380241,0.62573137,0.86043986,0.89276537,0.32808717,0.7452962,1.1407344,0.66489794,1.3434255,-0.65409773,-1.2924164,1
-1.2821553,-0.08422667,-0.17040672,0.55707202,-0.66191602,-0.32372952,0.13800853,-1.0934449,-1.1135165,-2.2518149,-0.41844639,-0.06850749,0.12175677,-0.16398492,-0.37035849,1.0490488,1.5778736,0.67905407,1.6607995,0.95502153,-0.30953074,1
0.22260098,0.79841371,-1.0626855,0.95983087,1.3043694,0.53615961,0.22234338,1.6899536,-0.1575721,-0.48884433,0.54683197,1.0885573,-0.44133772,-0.050355856,-0.6626159,-1.3975403,-0.97310295,-0.99844755,0.65856596,-0.48763712,0.59311932,1
0.19290184,-0.10320818,-0.73439423,-0.55934725,-1.3530951,-0.79225885,0.24714775,0.56743073,0.9306413,1.2218901,2.5069985,1.0687219,-0.64720022,0.37575313,0.35285475,-1.0772194,0.29040892,-1.585927,-1.654923,-0.10847683,-0.62044354,1
0.93538029,0.6465616,0.048454103,0.21790667,-0.81683547,0.19992092,-0.92857932,-0.21146269,-0.38603679,-0.85449749,-1.4192565,-0.38587382,-0.46555683,1.1313864,1.2197199,0.70663678,0.39819666,0.89139605,0.69197374,-1.2829489,-0.59035521,0
1.1234748,0.9312843,0.85655561,0.60653363,0.52977211,1.1921007,1.651075,-0.28591574,0.47371192,1.822606,-0.4421342,0.34142402,-0.56848808,-0.74349314,-0.89047761,-2.4358219,0.45807874,-0.035830585,-0.40213116,-1.523392,-1.1921219,1
-0.36148207,-0.16015272,1.5804799,0.005928328,0.14247347,1.3409276,1.3137356,0.55024926,-0.00726638,0.84317792,-0.27631952,-0.95448851,-1.0528704,-1.3002755,-0.81122136,-0.93362722,-0.38027036,0.00663781,-0.15157278,-0.81131053,-0.22929518,0
-0.044691263,1.0356826,0.14104907,-1.1458207,-1.2339263,-0.51665336,-0.7251835,-1.0877178,1.0328492,0.77788271,0.85477353,0.076952079,1.0602476,1.6256728,0.060597344,0.12674546,1.1586991,0.1128088,1.1763866,-0.26568963,0.51288376,0
-0.37138178,-0.50181997,0.36832762,-0.62294075,0.13651502,-0.31821741,-0.33823535,1.340597,0.85248233,1.5679547,0.67711494,0.72490834,0.13386633,-0.27193253,-0.64775535,-0.4641914,-0.59584585,1.0400354,1.3100177,-0.36741556,1.4355927,0
0.69778718,0.42827419,-0.55762203,-0.26964352,0.51189678,-0.86391628,-1.5387668,-1.7463409,-0.96922298,-1.024265,-0.39475858,-0.84869973,1.241891,0.62573707,0.6599727,0.86679724,0.76347734,0.65074181,0.55834261,0.60360468,1.3252688,1
